source_workload,destination_workload,timestamp,total_request,new_request,success_count,error_count,success_rate,error_rate,average_latency,istio_request_bytes,throughput,request_rate,time_window,link_color,Abnormality class
checkoutservice,productcatalogservice,2025-03-10 16:13:30,362838.0,10.0,10.0,0.0,1.0,0.0,1.249999999994179,1060.0,70.66666666666667,0.6666666666666666,15S,green,Normal
checkoutservice,productcatalogservice,2025-03-10 16:13:45,362852.0,14.0,14.0,0.0,1.0,0.0,1.185714285720938,1970.0,131.33333333333334,0.9333333333333332,15S,green,Normal
checkoutservice,productcatalogservice,2025-03-10 16:14:00,362864.0,12.0,12.0,0.0,1.0,0.0,1.4749999999912689,1480.0,98.66666666666669,0.8,15S,green,Normal
checkoutservice,productcatalogservice,2025-03-10 16:14:15,362893.0,29.0,29.0,0.0,1.0,0.0,1.1862068965545345,3660.0,244.0,1.9333333333333331,15S,green,Normal
checkoutservice,productcatalogservice,2025-03-10 16:14:30,362914.0,21.0,21.0,0.0,1.0,0.0,1.1428571428571428,2130.0,142.0,1.4,15S,green,Normal
checkoutservice,productcatalogservice,2025-03-10 16:14:45,362948.0,34.0,34.0,0.0,1.0,0.0,2.649999999999315,4215.0,281.0,2.2666666666666666,15S,green,Normal
checkoutservice,productcatalogservice,2025-03-10 16:15:00,362976.0,28.0,28.0,0.0,1.0,0.0,1.412500000001663,3985.0,265.6666666666667,1.8666666666666667,15S,green,Normal
checkoutservice,productcatalogservice,2025-03-10 16:15:15,363010.0,34.0,34.0,0.0,1.0,0.0,1.961764705884408,4300.0,286.6666666666667,2.2666666666666666,15S,green,Normal
checkoutservice,productcatalogservice,2025-03-10 16:15:30,363040.0,30.0,30.0,0.0,1.0,0.0,3.064999999996508,3910.0,260.6666666666667,2.0,15S,green,Normal
checkoutservice,productcatalogservice,2025-03-10 16:15:45,363083.0,43.0,43.0,0.0,1.0,0.0,2.338372093022985,5245.0,349.6666666666667,2.8666666666666667,15S,green,Normal
checkoutservice,productcatalogservice,2025-03-10 16:16:00,363122.0,39.0,39.0,0.0,1.0,0.0,3.3679487179496133,4730.0,315.3333333333333,2.6,15S,green,Normal
checkoutservice,productcatalogservice,2025-03-10 16:16:15,363146.0,24.0,24.0,0.0,1.0,0.0,3.9875000000029104,3375.0,225.0,1.6,15S,green,Normal
checkoutservice,productcatalogservice,2025-03-10 16:16:30,363176.0,30.0,30.0,0.0,1.0,0.0,1.944999999999224,3545.0,236.33333333333331,2.0,15S,green,Normal
checkoutservice,productcatalogservice,2025-03-10 16:16:45,363219.0,43.0,43.0,0.0,1.0,0.0,3.4465116279058936,5540.0,369.3333333333333,2.8666666666666667,15S,green,Normal
checkoutservice,productcatalogservice,2025-03-10 16:17:00,363280.0,61.0,61.0,0.0,1.0,0.0,3.9524590163949695,7875.0,525.0,4.066666666666666,15S,green,Normal
checkoutservice,productcatalogservice,2025-03-10 16:17:15,363324.0,44.0,44.0,0.0,1.0,0.0,5.656818181816065,5350.0,356.6666666666667,2.933333333333333,15S,green,Normal
checkoutservice,productcatalogservice,2025-03-10 16:17:30,363382.0,58.0,58.0,0.0,1.0,0.0,2.959482758620088,6810.0,454.0,3.8666666666666663,15S,green,Normal
checkoutservice,productcatalogservice,2025-03-10 16:17:45,363385.0,3.0,3.0,0.0,1.0,0.0,1.3833333333410944,1015.0,67.66666666666667,0.2,15S,green,Normal
checkoutservice,productcatalogservice,2025-03-10 16:18:00,363386.0,1.0,1.0,0.0,1.0,0.0,1.0499999999301508,115.0,7.666666666666667,0.0666666666666666,15S,green,Normal
checkoutservice,shippingservice,2025-03-10 16:09:15,292835.0,28.0,28.0,0.0,1.0,0.0,1.7000000000033262,6440.0,429.3333333333333,1.8666666666666667,15S,green,Normal
checkoutservice,shippingservice,2025-03-10 16:09:30,292865.0,30.0,30.0,0.0,1.0,0.0,1.1433333333290647,5490.0,366.0,2.0,15S,green,Normal
checkoutservice,shippingservice,2025-03-10 16:09:45,292901.0,36.0,36.0,0.0,1.0,0.0,1.4111111111124046,7230.0,482.0,2.4,15S,green,Normal
checkoutservice,shippingservice,2025-03-10 16:10:00,292933.0,32.0,32.0,0.0,1.0,0.0,1.4624999999996362,7220.0,481.3333333333333,2.1333333333333333,15S,green,Normal
checkoutservice,shippingservice,2025-03-10 16:10:15,292973.0,40.0,40.0,0.0,1.0,0.0,1.369999999999709,7420.0,494.6666666666667,2.6666666666666665,15S,green,Normal
checkoutservice,shippingservice,2025-03-10 16:10:30,293023.0,50.0,50.0,0.0,1.0,0.0,1.4880000000004656,9340.0,622.6666666666666,3.333333333333333,15S,green,Normal
checkoutservice,shippingservice,2025-03-10 16:10:45,293055.0,32.0,32.0,0.0,1.0,0.0,1.6156249999985448,6740.0,449.3333333333333,2.1333333333333333,15S,green,Normal
checkoutservice,shippingservice,2025-03-10 16:11:00,293121.0,66.0,66.0,0.0,1.0,0.0,1.50454545454616,13710.0,914.0,4.4,15S,green,Normal
checkoutservice,shippingservice,2025-03-10 16:11:15,293173.0,52.0,52.0,0.0,1.0,0.0,1.453846153845706,10420.0,694.6666666666666,3.466666666666667,15S,green,Normal
checkoutservice,shippingservice,2025-03-10 16:11:30,293208.0,35.0,35.0,0.0,1.0,0.0,1.741428571428904,7755.0,517.0,2.333333333333333,15S,green,Normal
checkoutservice,shippingservice,2025-03-10 16:11:45,293264.0,56.0,56.0,0.0,1.0,0.0,1.4785714285722602,11790.0,786.0,3.733333333333333,15S,green,Normal
checkoutservice,shippingservice,2025-03-10 16:12:00,293322.0,58.0,58.0,0.0,1.0,0.0,1.84310344827526,11290.0,752.6666666666666,3.8666666666666663,15S,green,Normal
checkoutservice,shippingservice,2025-03-10 16:12:15,293370.0,48.0,48.0,0.0,1.0,0.0,1.7583333333326057,10270.0,684.6666666666666,3.2,15S,green,Normal
checkoutservice,shippingservice,2025-03-10 16:12:30,293398.0,28.0,28.0,0.0,1.0,0.0,1.4071428571436886,5330.0,355.3333333333333,1.8666666666666667,15S,green,Normal
checkoutservice,shippingservice,2025-03-10 16:12:45,293408.0,10.0,10.0,0.0,1.0,0.0,1.25,2370.0,158.0,0.6666666666666666,15S,green,Normal
checkoutservice,shippingservice,2025-03-10 16:13:00,293422.0,14.0,14.0,0.0,1.0,0.0,1.835714285719275,2470.0,164.66666666666666,0.9333333333333332,15S,green,Normal
checkoutservice,shippingservice,2025-03-10 16:13:15,293436.0,14.0,14.0,0.0,1.0,0.0,1.1785714285672708,1650.0,110.0,0.9333333333333332,15S,green,Normal
checkoutservice,shippingservice,2025-03-10 16:13:30,293456.0,20.0,20.0,0.0,1.0,0.0,1.809999999997672,4930.0,328.6666666666667,1.3333333333333333,15S,green,Normal
checkoutservice,shippingservice,2025-03-10 16:13:45,293476.0,20.0,20.0,0.0,1.0,0.0,1.5,4390.0,292.6666666666667,1.3333333333333333,15S,green,Normal
checkoutservice,shippingservice,2025-03-10 16:14:00,293509.0,33.0,33.0,0.0,1.0,0.0,1.686363636366106,6315.0,421.0,2.2,15S,green,Normal
checkoutservice,shippingservice,2025-03-10 16:14:15,293543.0,34.0,34.0,0.0,1.0,0.0,1.4294117647034856,5580.0,372.0,2.2666666666666666,15S,green,Normal
checkoutservice,shippingservice,2025-03-10 16:14:30,293573.0,30.0,30.0,0.0,1.0,0.0,1.7866666666678308,6570.0,438.0,2.0,15S,green,Normal
checkoutservice,shippingservice,2025-03-10 16:14:45,293613.0,40.0,40.0,0.0,1.0,0.0,1.625,7740.0,516.0,2.6666666666666665,15S,green,Normal
checkoutservice,shippingservice,2025-03-10 16:15:00,293639.0,26.0,26.0,0.0,1.0,0.0,1.6269230769226293,5380.0,358.6666666666667,1.7333333333333334,15S,green,Normal
checkoutservice,shippingservice,2025-03-10 16:15:15,293677.0,38.0,38.0,0.0,1.0,0.0,1.6789473684192144,7080.0,472.0,2.533333333333333,15S,green,Normal
checkoutservice,shippingservice,2025-03-10 16:15:30,293731.0,54.0,54.0,0.0,1.0,0.0,1.440740740741603,11340.0,756.0,3.6,15S,green,Normal
checkoutservice,shippingservice,2025-03-10 16:15:45,293786.0,55.0,55.0,0.0,1.0,0.0,1.1563636363642713,10110.0,674.0,3.6666666666666665,15S,green,Normal
checkoutservice,shippingservice,2025-03-10 16:16:00,293810.0,24.0,24.0,0.0,1.0,0.0,1.5104166666666667,4965.0,331.0,1.6,15S,green,Normal
checkoutservice,shippingservice,2025-03-10 16:16:15,293852.0,42.0,42.0,0.0,1.0,0.0,1.526190476189922,8240.0,549.3333333333334,2.8,15S,green,Normal
checkoutservice,shippingservice,2025-03-10 16:16:30,293896.0,44.0,44.0,0.0,1.0,0.0,1.2909090909088263,7320.0,488.0,2.933333333333333,15S,green,Normal
checkoutservice,shippingservice,2025-03-10 16:16:45,293942.0,46.0,46.0,0.0,1.0,0.0,1.4413043478270993,9110.0,607.3333333333334,3.066666666666667,15S,green,Normal
checkoutservice,shippingservice,2025-03-10 16:17:00,293996.0,54.0,54.0,0.0,1.0,0.0,1.7592592592571037,12330.0,822.0,3.6,15S,green,Normal
checkoutservice,shippingservice,2025-03-10 16:17:15,294052.0,56.0,56.0,0.0,1.0,0.0,1.587500000003534,12250.0,816.6666666666666,3.733333333333333,15S,green,Normal
checkoutservice,shippingservice,2025-03-10 16:17:30,294072.0,20.0,20.0,0.0,1.0,0.0,1.55,3840.0,256.0,1.3333333333333333,15S,green,Normal
checkoutservice,shippingservice,2025-03-10 16:17:45,294076.0,4.0,4.0,0.0,1.0,0.0,2.074999999967986,970.0,64.66666666666667,0.2666666666666666,15S,green,Normal
checkoutservice,shippingservice,2025-03-10 16:18:00,294082.0,6.0,6.0,0.0,1.0,0.0,1.366666666668607,740.0,49.333333333333336,0.4,15S,green,Normal
frontend,adservice,2025-03-10 16:09:15,2361506.0,279.0,279.0,0.0,1.0,0.0,2.424372759857966,30103.0,2006.8666666666663,18.6,15S,green,Normal
frontend,adservice,2025-03-10 16:09:30,2361773.0,275.0,267.0,8.0,0.9709090909090908,0.029090909090909,3.471839887639065,33952.0,2263.4666666666667,18.33333333333333,15S,green,Normal
frontend,adservice,2025-03-10 16:09:45,2362075.0,305.0,302.0,3.0,0.9901639344262296,0.0098360655737704,3.453421633555302,35478.5,2365.233333333333,20.33333333333333,15S,green,Normal
frontend,adservice,2025-03-10 16:10:00,2362418.0,345.0,343.0,2.0,0.9942028985507246,0.0057971014492753,5.005976676383165,38630.0,2575.333333333333,23.0,15S,green,Normal
frontend,adservice,2025-03-10 16:10:15,2362748.0,331.0,330.0,1.0,0.9969788519637462,0.0030211480362537,4.317121212122295,40817.5,2721.1666666666665,22.066666666666663,15S,green,Normal
frontend,adservice,2025-03-10 16:10:30,2363122.0,386.0,374.0,12.0,0.9689119170984456,0.0310880829015544,3.3538101604263213,43140.5,2876.0333333333333,25.73333333333333,15S,green,Normal
frontend,adservice,2025-03-10 16:10:45,2363500.0,380.0,378.0,2.0,0.9947368421052633,0.0052631578947368,7.164021164025575,45629.0,3041.9333333333334,25.33333333333333,15S,green,Normal
frontend,adservice,2025-03-10 16:11:00,2363880.0,396.0,380.0,16.0,0.9595959595959596,0.0404040404040404,4.25348684210575,45800.5,3053.366666666667,26.4,15S,green,Normal
frontend,adservice,2025-03-10 16:11:15,2364297.0,426.0,417.0,9.0,0.9788732394366196,0.0211267605633802,8.178816946437038,50701.5,3380.1,28.4,15S,green,Normal
frontend,adservice,2025-03-10 16:11:30,2364682.0,407.0,385.0,22.0,0.945945945945946,0.054054054054054,4.361558441561365,44193.0,2946.2,27.133333333333333,15S,red,Anomalous
frontend,adservice,2025-03-10 16:11:45,2365101.0,433.0,419.0,14.0,0.9676674364896074,0.0323325635103926,6.071420047728248,54096.0,3606.4,28.866666666666667,15S,green,Normal
frontend,adservice,2025-03-10 16:12:00,2365528.0,453.0,427.0,26.0,0.9426048565121412,0.0573951434878586,5.589961268249121,53453.0,3563.5333333333333,30.2,15S,red,Anomalous
frontend,adservice,2025-03-10 16:12:15,2365925.0,429.0,397.0,32.0,0.9254079254079254,0.0745920745920746,101.96031933045624,50848.5,3389.9,28.6,15S,red,Anomalous
frontend,adservice,2025-03-10 16:12:30,2366148.0,236.0,223.0,13.0,0.9449152542372882,0.0550847457627118,16.72397378406764,36523.0,2434.866666666667,15.733333333333333,15S,red,Anomalous
frontend,adservice,2025-03-10 16:12:45,2366224.0,76.0,76.0,0.0,1.0,0.0,1.8473684210575327,7984.5,532.3,5.066666666666666,15S,green,Normal
frontend,adservice,2025-03-10 16:13:00,2366339.0,115.0,115.0,0.0,1.0,0.0,2.055217391309207,12494.0,832.9333333333333,7.666666666666667,15S,green,Normal
frontend,adservice,2025-03-10 16:13:15,2366481.0,142.0,142.0,0.0,1.0,0.0,1.9626760563327807,15337.5,1022.5,9.466666666666669,15S,green,Normal
frontend,adservice,2025-03-10 16:13:30,2366643.0,162.0,162.0,0.0,1.0,0.0,2.298765432101065,19856.5,1323.7666666666669,10.8,15S,green,Normal
frontend,adservice,2025-03-10 16:13:45,2366850.0,207.0,207.0,0.0,1.0,0.0,2.298309178739462,22653.0,1510.2,13.8,15S,green,Normal
frontend,adservice,2025-03-10 16:14:00,2367092.0,242.0,242.0,0.0,1.0,0.0,2.2752066115687084,27462.5,1830.8333333333333,16.133333333333333,15S,green,Normal
frontend,adservice,2025-03-10 16:14:15,2367347.0,255.0,255.0,0.0,1.0,0.0,2.6011764705911573,30152.5,2010.1666666666667,17.0,15S,green,Normal
frontend,adservice,2025-03-10 16:14:30,2367626.0,279.0,279.0,0.0,1.0,0.0,2.674014336913557,33015.0,2201.0,18.6,15S,green,Normal
frontend,adservice,2025-03-10 16:14:45,2367939.0,315.0,313.0,2.0,0.9936507936507936,0.0063492063492063,4.112619808311538,36325.5,2421.7,21.0,15S,green,Normal
frontend,adservice,2025-03-10 16:15:00,2368266.0,331.0,327.0,4.0,0.9879154078549848,0.0120845921450151,3.2461391437263187,36709.5,2447.3,22.066666666666663,15S,green,Normal
frontend,adservice,2025-03-10 16:15:15,2368616.0,361.0,350.0,11.0,0.969529085872576,0.0304709141274238,4.888376623379292,42123.0,2808.2,24.066666666666663,15S,green,Normal
frontend,adservice,2025-03-10 16:15:30,2368967.0,353.0,351.0,2.0,0.9943342776203966,0.0056657223796033,6.841809116810708,43268.5,2884.5666666666666,23.53333333333333,15S,green,Normal
frontend,adservice,2025-03-10 16:15:45,2369318.0,360.0,351.0,9.0,0.975,0.025,4.2679487179460445,44310.0,2954.0,24.0,15S,green,Normal
frontend,adservice,2025-03-10 16:16:00,2369689.0,398.0,371.0,27.0,0.9321608040201004,0.0678391959798995,104.32568422144044,45735.0,3049.0,26.53333333333333,15S,red,Anomalous
frontend,adservice,2025-03-10 16:16:15,2370095.0,413.0,406.0,7.0,0.9830508474576272,0.0169491525423728,18.813177339897805,46080.0,3072.0,27.53333333333333,15S,green,Normal
frontend,adservice,2025-03-10 16:16:30,2370468.0,408.0,373.0,35.0,0.9142156862745098,0.0857843137254902,5.936675603219653,49378.0,3291.866666666667,27.2,15S,red,Anomalous
frontend,adservice,2025-03-10 16:16:45,2370855.0,406.0,387.0,19.0,0.9532019704433498,0.0467980295566502,7.681201550388565,50047.5,3336.5,27.066666666666663,15S,green,Normal
frontend,adservice,2025-03-10 16:17:00,2371239.0,442.0,384.0,58.0,0.8687782805429864,0.1312217194570135,7.440324173848149,50541.0,3369.4,29.466666666666665,15S,red,Anomalous
frontend,adservice,2025-03-10 16:17:15,2371610.0,416.0,371.0,45.0,0.8918269230769231,0.1081730769230768,5.282569631626245,47512.0,3167.4666666666667,27.73333333333333,15S,red,Anomalous
frontend,adservice,2025-03-10 16:17:30,2371848.0,247.0,238.0,9.0,0.9635627530364372,0.0364372469635627,9.571918767508528,37986.5,2532.4333333333334,16.466666666666665,15S,green,Normal
frontend,adservice,2025-03-10 16:17:45,2371915.0,67.0,67.0,0.0,1.0,0.0,2.038805970157594,7434.0,495.6,4.466666666666667,15S,green,Normal
frontend,adservice,2025-03-10 16:18:00,2372027.0,112.0,112.0,0.0,1.0,0.0,1.9843749999916849,12223.5,814.9,7.466666666666667,15S,green,Normal
frontend,cartservice,2025-03-10 16:09:15,3692043.0,407.0,407.0,0.0,1.0,0.0,5.333906633902973,58005.0,3867.0,27.133333333333333,15S,green,Normal
frontend,cartservice,2025-03-10 16:09:30,3692468.0,425.0,425.0,0.0,1.0,0.0,5.618823529411765,59140.0,3942.6666666666665,28.33333333333333,15S,green,Normal
frontend,cartservice,2025-03-10 16:09:45,3692961.0,493.0,493.0,0.0,1.0,0.0,5.530121703856978,68165.0,4544.333333333333,32.86666666666667,15S,green,Normal
frontend,cartservice,2025-03-10 16:10:00,3693442.0,481.0,481.0,0.0,1.0,0.0,5.773284823283275,71520.0,4768.0,32.06666666666667,15S,green,Normal
frontend,cartservice,2025-03-10 16:10:15,3693957.0,515.0,515.0,0.0,1.0,0.0,25.98640776699029,74250.0,4950.0,34.333333333333336,15S,green,Normal
frontend,cartservice,2025-03-10 16:10:30,3694530.0,573.0,573.0,0.0,1.0,0.0,6.646422338566335,80140.0,5342.666666666667,38.2,15S,green,Normal
frontend,cartservice,2025-03-10 16:10:45,3695120.0,590.0,590.0,0.0,1.0,0.0,6.6106779661029575,83695.0,5579.666666666667,39.333333333333336,15S,green,Normal
frontend,cartservice,2025-03-10 16:11:00,3695726.0,606.0,606.0,0.0,1.0,0.0,7.300742574257426,88640.0,5909.333333333333,40.4,15S,green,Normal
frontend,cartservice,2025-03-10 16:11:15,3696362.0,636.0,636.0,0.0,1.0,0.0,36.00896226415563,90515.0,6034.333333333333,42.4,15S,green,Normal
frontend,cartservice,2025-03-10 16:11:30,3697010.0,648.0,648.0,0.0,1.0,0.0,8.031327160489228,92695.0,6179.666666666667,43.2,15S,green,Normal
frontend,cartservice,2025-03-10 16:11:45,3697708.0,698.0,698.0,0.0,1.0,0.0,7.804727793695208,102165.0,6811.0,46.53333333333333,15S,green,Normal
frontend,cartservice,2025-03-10 16:12:00,3698410.0,702.0,702.0,0.0,1.0,0.0,49.16168091168091,98680.0,6578.666666666667,46.8,15S,green,Normal
frontend,cartservice,2025-03-10 16:12:15,3699104.0,694.0,694.0,0.0,1.0,0.0,58.424351585014406,95630.0,6375.333333333333,46.266666666666666,15S,green,Normal
frontend,cartservice,2025-03-10 16:12:30,3699370.0,268.0,266.0,2.0,0.9925373134328358,0.0074626865671642,16.5984962406043,64870.0,4324.666666666667,17.866666666666667,15S,green,Normal
frontend,cartservice,2025-03-10 16:12:45,3699485.0,115.0,115.0,0.0,1.0,0.0,4.48826086955226,15015.0,1001.0,7.666666666666667,15S,green,Normal
frontend,cartservice,2025-03-10 16:13:00,3699663.0,178.0,178.0,0.0,1.0,0.0,4.374157303379158,23315.0,1554.3333333333333,11.866666666666667,15S,green,Normal
frontend,cartservice,2025-03-10 16:13:15,3699859.0,196.0,196.0,0.0,1.0,0.0,4.702295918359744,26550.0,1770.0,13.066666666666666,15S,green,Normal
frontend,cartservice,2025-03-10 16:13:30,3700109.0,250.0,250.0,0.0,1.0,0.0,30.31680000001192,35585.0,2372.333333333333,16.666666666666668,15S,green,Normal
frontend,cartservice,2025-03-10 16:13:45,3700403.0,294.0,294.0,0.0,1.0,0.0,5.018027210874217,42000.0,2800.0,19.6,15S,green,Normal
frontend,cartservice,2025-03-10 16:14:00,3700785.0,382.0,382.0,0.0,1.0,0.0,5.035863874353352,53185.0,3545.6666666666665,25.466666666666665,15S,green,Normal
frontend,cartservice,2025-03-10 16:14:15,3701177.0,392.0,392.0,0.0,1.0,0.0,5.164158163269107,56155.0,3743.6666666666665,26.133333333333333,15S,green,Normal
frontend,cartservice,2025-03-10 16:14:30,3701591.0,414.0,414.0,0.0,1.0,0.0,5.82777777776698,58395.0,3893.0,27.6,15S,green,Normal
frontend,cartservice,2025-03-10 16:14:45,3702097.0,506.0,506.0,0.0,1.0,0.0,5.035276679852204,67875.0,4525.0,33.733333333333334,15S,green,Normal
frontend,cartservice,2025-03-10 16:15:00,3702600.0,503.0,503.0,0.0,1.0,0.0,5.957654075537833,72635.0,4842.333333333333,33.53333333333333,15S,green,Normal
frontend,cartservice,2025-03-10 16:15:15,3703127.0,527.0,527.0,0.0,1.0,0.0,37.84563567362853,75650.0,5043.333333333333,35.13333333333333,15S,green,Normal
frontend,cartservice,2025-03-10 16:15:30,3703667.0,540.0,540.0,0.0,1.0,0.0,6.399722222218083,78810.0,5254.0,36.0,15S,green,Normal
frontend,cartservice,2025-03-10 16:15:45,3704241.0,574.0,574.0,0.0,1.0,0.0,7.409494773520461,83410.0,5560.666666666667,38.266666666666666,15S,green,Normal
frontend,cartservice,2025-03-10 16:16:00,3704831.0,590.0,590.0,0.0,1.0,0.0,70.0620338983076,83720.0,5581.333333333333,39.333333333333336,15S,green,Normal
frontend,cartservice,2025-03-10 16:16:15,3705463.0,632.0,632.0,0.0,1.0,0.0,90.65822784810126,88060.0,5870.666666666667,42.13333333333333,15S,green,Normal
frontend,cartservice,2025-03-10 16:16:30,3706102.0,639.0,639.0,0.0,1.0,0.0,8.03380281689791,90930.0,6062.0,42.6,15S,green,Normal
frontend,cartservice,2025-03-10 16:16:45,3706770.0,668.0,668.0,0.0,1.0,0.0,74.29985029940231,96825.0,6455.0,44.53333333333333,15S,green,Normal
frontend,cartservice,2025-03-10 16:17:00,3707437.0,667.0,667.0,0.0,1.0,0.0,47.48650674662669,95790.0,6386.0,44.46666666666667,15S,green,Normal
frontend,cartservice,2025-03-10 16:17:15,3708095.0,658.0,658.0,0.0,1.0,0.0,9.426975683889443,95485.0,6365.666666666667,43.86666666666667,15S,green,Normal
frontend,cartservice,2025-03-10 16:17:30,3708401.0,306.0,306.0,0.0,1.0,0.0,12.522875817005636,66425.0,4428.333333333333,20.4,15S,green,Normal
frontend,cartservice,2025-03-10 16:17:45,3708499.0,98.0,98.0,0.0,1.0,0.0,4.565306122433775,13080.0,872.0,6.533333333333333,15S,green,Normal
frontend,cartservice,2025-03-10 16:18:00,3708665.0,166.0,166.0,0.0,1.0,0.0,4.490963855421687,21540.0,1436.0,11.066666666666666,15S,green,Normal
frontend,checkoutservice,2025-03-10 16:09:15,145968.0,14.0,14.0,0.0,1.0,0.0,49.892857142857146,3385.0,225.66666666666663,0.9333333333333332,15S,green,Normal
frontend,checkoutservice,2025-03-10 16:09:30,145982.0,14.0,14.0,0.0,1.0,0.0,74.67857142857143,3775.0,251.66666666666663,0.9333333333333332,15S,green,Normal
frontend,checkoutservice,2025-03-10 16:09:45,146001.0,19.0,19.0,0.0,1.0,0.0,64.1842105263158,4490.0,299.3333333333333,1.2666666666666666,15S,green,Normal
frontend,checkoutservice,2025-03-10 16:10:00,146017.0,16.0,16.0,0.0,1.0,0.0,145.84375,4600.0,306.6666666666667,1.0666666666666669,15S,green,Normal
frontend,checkoutservice,2025-03-10 16:10:15,146038.0,21.0,21.0,0.0,1.0,0.0,122.42857142857144,4980.0,332.0,1.4,15S,green,Normal
frontend,checkoutservice,2025-03-10 16:10:30,146056.0,18.0,18.0,0.0,1.0,0.0,170.94444444444446,5365.0,357.6666666666667,1.2,15S,green,Normal
frontend,checkoutservice,2025-03-10 16:10:45,146081.0,25.0,25.0,0.0,1.0,0.0,114.72,6795.0,453.0,1.6666666666666667,15S,green,Normal
frontend,checkoutservice,2025-03-10 16:11:00,146106.0,25.0,25.0,0.0,1.0,0.0,137.86,5265.0,351.0,1.6666666666666667,15S,green,Normal
frontend,checkoutservice,2025-03-10 16:11:15,146136.0,30.0,30.0,0.0,1.0,0.0,170.16666666666666,8260.0,550.6666666666666,2.0,15S,green,Normal
frontend,checkoutservice,2025-03-10 16:11:30,146151.0,16.0,15.0,1.0,0.9375,0.0625,202.56666666666663,5905.0,393.6666666666667,1.0666666666666669,15S,red,Anomalous
frontend,checkoutservice,2025-03-10 16:11:45,146177.0,28.0,26.0,2.0,0.9285714285714286,0.0714285714285714,193.73076923076923,5480.0,365.3333333333333,1.8666666666666667,15S,red,Anomalous
frontend,checkoutservice,2025-03-10 16:12:00,146208.0,31.0,31.0,0.0,1.0,0.0,172.79032258064515,8845.0,589.6666666666666,2.066666666666667,15S,green,Normal
frontend,checkoutservice,2025-03-10 16:12:15,146234.0,26.0,26.0,0.0,1.0,0.0,363.9807692307692,6630.0,442.0,1.7333333333333334,15S,green,Normal
frontend,checkoutservice,2025-03-10 16:12:30,146256.0,23.0,22.0,1.0,0.9565217391304348,0.0434782608695651,155.36363636363637,5245.0,349.6666666666667,1.5333333333333334,15S,green,Normal
frontend,checkoutservice,2025-03-10 16:12:45,146259.0,3.0,3.0,0.0,1.0,0.0,1973.6666666666667,3150.0,210.0,0.2,15S,green,Normal
frontend,checkoutservice,2025-03-10 16:13:00,146265.0,6.0,6.0,0.0,1.0,0.0,69.58333333333333,1725.0,115.0,0.4,15S,green,Normal
frontend,checkoutservice,2025-03-10 16:13:15,146271.0,6.0,6.0,0.0,1.0,0.0,63.66666666666666,1540.0,102.66666666666669,0.4,15S,green,Normal
frontend,checkoutservice,2025-03-10 16:13:30,146284.0,13.0,13.0,0.0,1.0,0.0,48.92307692307692,2510.0,167.33333333333334,0.8666666666666667,15S,green,Normal
frontend,checkoutservice,2025-03-10 16:13:45,146291.0,7.0,7.0,0.0,1.0,0.0,107.28571428571428,2520.0,168.0,0.4666666666666667,15S,green,Normal
frontend,checkoutservice,2025-03-10 16:14:00,146305.0,14.0,14.0,0.0,1.0,0.0,43.535714285714285,2915.0,194.33333333333331,0.9333333333333332,15S,green,Normal
frontend,checkoutservice,2025-03-10 16:14:15,146321.0,17.0,16.0,1.0,0.9411764705882352,0.0588235294117647,133.53125,4950.0,330.0,1.1333333333333333,15S,red,Anomalous
frontend,checkoutservice,2025-03-10 16:14:30,146337.0,16.0,16.0,0.0,1.0,0.0,64.625,4620.0,308.0,1.0666666666666669,15S,green,Normal
frontend,checkoutservice,2025-03-10 16:14:45,146356.0,19.0,19.0,0.0,1.0,0.0,182.8421052631579,3440.0,229.33333333333331,1.2666666666666666,15S,green,Normal
frontend,checkoutservice,2025-03-10 16:15:00,146373.0,17.0,17.0,0.0,1.0,0.0,151.94117647058823,6030.0,402.0,1.1333333333333333,15S,green,Normal
frontend,checkoutservice,2025-03-10 16:15:15,146389.0,16.0,16.0,0.0,1.0,0.0,302.53125,4735.0,315.6666666666667,1.0666666666666669,15S,green,Normal
frontend,checkoutservice,2025-03-10 16:15:30,146409.0,20.0,20.0,0.0,1.0,0.0,120.2,5090.0,339.3333333333333,1.3333333333333333,15S,green,Normal
frontend,checkoutservice,2025-03-10 16:15:45,146438.0,29.0,29.0,0.0,1.0,0.0,70.62068965517241,5890.0,392.6666666666667,1.9333333333333331,15S,green,Normal
frontend,checkoutservice,2025-03-10 16:16:00,146459.0,22.0,21.0,1.0,0.9545454545454546,0.0454545454545454,329.57142857142856,6640.0,442.6666666666667,1.4666666666666666,15S,green,Normal
frontend,checkoutservice,2025-03-10 16:16:15,146473.0,14.0,14.0,0.0,1.0,0.0,310.82142857142856,3950.0,263.3333333333333,0.9333333333333332,15S,green,Normal
frontend,checkoutservice,2025-03-10 16:16:30,146493.0,20.0,20.0,0.0,1.0,0.0,168.65,5120.0,341.3333333333333,1.3333333333333333,15S,green,Normal
frontend,checkoutservice,2025-03-10 16:16:45,146517.0,24.0,24.0,0.0,1.0,0.0,192.3958333333333,6650.0,443.3333333333333,1.6,15S,green,Normal
frontend,checkoutservice,2025-03-10 16:17:00,146545.0,28.0,28.0,0.0,1.0,0.0,191.07142857142856,6430.0,428.6666666666667,1.8666666666666667,15S,green,Normal
frontend,checkoutservice,2025-03-10 16:17:15,146567.0,22.0,22.0,0.0,1.0,0.0,319.15909090909093,7305.0,487.0,1.4666666666666666,15S,green,Normal
